Marital status,Daytime/evening attendance,Nationality,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Age at enrollment,Target_status
1,1,1,1,0,0,1,1,0,0,18,3
1,1,1,0,0,0,1,1,0,0,27,2
2,1,1,0,0,0,0,1,0,0,38,1
1,1,1,0,0,0,1,1,0,0,18,1
1,1,1,1,0,0,1,1,0,0,19,3
1,1,1,1,0,0,1,1,0,0,18,1
1,1,1,0,0,1,0,1,0,0,19,1
1,1,1,0,0,1,0,1,0,0,44,1
1,1,1,1,1,0,1,1,0,0,26,1
1,1,1,0,0,1,0,1,0,0,24,1
1,1,1,1,0,0,0,1,0,0,27,1
1,1,1,0,0,1,0,1,0,0,27,1
1,1,1,1,0,0,1,1,0,0,25,1
1,1,1,1,0,0,1,1,0,0,21,3
1,1,1,1,0,0,1,1,1,0,19,2
1,1,1,1,0,0,1,1,0,0,20,3
1,1,1,0,0,0,1,1,0,0,20,3
1,1,1,1,0,1,0,1,0,0,20,1
1,1,1,0,0,0,0,1,1,0,18,3
1,1,1,0,0,1,1,1,0,0,19,3
1,1,1,1,0,0,0,0,0,0,22,1
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,1,1,0,0,0,20,2
1,1,41,1,0,0,1,0,1,1,18,1
1,1,1,0,0,0,1,1,0,0,36,2
1,1,26,0,0,1,1,1,0,1,19,2
1,1,1,0,0,0,1,1,1,0,21,2
1,1,1,1,0,0,1,0,0,0,26,1
1,1,41,0,0,1,0,0,0,1,29,1
1,1,1,0,0,0,0,1,0,0,26,3
1,1,1,0,0,0,1,1,0,0,27,1
1,1,1,0,0,1,1,1,0,0,32,3
1,1,1,1,0,0,1,0,1,0,23,3
1,1,41,0,0,0,1,0,0,1,24,3
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,1,0,0,25,3
1,1,1,1,0,0,1,1,0,0,19,3
1,1,1,0,0,0,0,1,0,0,20,1
2,1,1,0,0,0,1,1,0,0,33,2
2,0,1,0,0,1,1,1,0,0,35,1
1,1,1,1,0,0,1,1,0,0,23,2
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,0,0,0,1,1,0,0,21,3
1,1,1,1,0,0,1,1,1,0,21,2
1,1,1,0,0,0,1,1,0,0,27,1
1,1,1,1,0,1,1,1,0,0,19,3
1,1,1,0,0,0,1,1,0,0,28,1
1,1,1,0,0,0,1,1,0,0,25,3
2,1,1,0,0,0,1,1,0,0,42,1
1,0,1,0,0,0,1,1,0,0,27,2
1,1,1,1,0,0,1,1,0,0,23,1
1,1,1,1,0,0,1,1,1,0,18,2
2,1,1,0,0,0,1,1,0,0,26,2
1,1,1,0,0,0,1,1,0,0,18,1
1,0,1,0,0,1,1,1,0,0,29,1
1,1,1,1,0,0,1,1,0,0,22,1
1,1,1,1,0,0,1,0,0,0,21,3
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,18,1
1,1,1,0,0,1,0,0,0,0,40,1
1,1,26,1,0,1,0,0,0,1,20,1
1,1,1,1,0,0,1,1,0,0,18,1
1,0,1,0,0,0,1,1,0,0,31,2
1,1,1,0,0,0,1,1,1,0,18,2
1,1,1,1,0,0,1,1,0,0,22,1
1,1,1,0,0,1,0,1,0,0,38,1
1,0,1,0,0,0,1,1,0,0,33,1
1,1,1,0,0,0,1,1,1,0,19,3
1,1,1,0,0,0,1,1,0,0,18,1
1,1,1,0,0,0,0,1,1,0,18,3
1,0,1,1,0,0,1,1,0,0,27,2
1,1,1,0,0,0,1,1,0,0,26,2
1,1,1,1,0,0,1,0,1,0,19,2
2,1,1,0,0,0,1,1,0,0,44,1
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,20,1
1,1,1,0,0,1,1,1,0,0,24,3
4,0,1,0,0,0,1,0,0,0,31,2
1,1,1,1,0,0,1,0,0,0,25,2
1,1,1,1,0,1,0,0,0,0,19,1
1,1,1,1,0,0,1,0,0,0,18,1
1,1,1,1,0,0,0,0,0,0,19,3
1,1,1,1,0,0,1,0,1,0,19,3
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,0,0,0,1,0,0,0,24,1
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,21,3
1,1,1,0,0,1,0,0,0,0,28,1
1,1,1,0,0,0,1,0,1,0,18,3
1,1,1,0,0,1,1,0,0,0,18,1
1,1,1,0,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,0,0,1,0,19,1
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,0,0,1,1,0,1,0,20,2
2,0,1,0,0,0,1,0,0,0,34,2
2,1,1,1,0,0,1,0,0,0,39,3
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,24,2
1,1,22,1,0,0,1,0,0,1,18,1
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,0,0,0,1,1,1,0,18,2
1,1,1,1,1,1,1,1,0,0,20,3
1,1,1,1,1,1,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,0,0,0,1,1,0,0,19,1
2,0,1,1,0,0,1,1,0,0,41,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,0,0,0,1,1,0,0,19,3
1,1,1,1,0,0,0,1,0,0,23,1
1,1,1,0,0,0,1,1,0,0,18,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,20,2
1,1,1,0,0,1,0,1,0,0,35,1
4,1,1,0,0,0,0,1,0,0,34,1
1,1,1,1,0,1,0,0,1,0,19,2
1,1,26,1,0,1,0,1,0,1,22,2
1,1,1,0,0,0,1,1,0,0,20,2
2,0,1,0,0,0,1,1,0,0,27,3
2,1,1,0,0,1,1,1,0,0,30,1
1,1,1,0,0,0,1,1,0,0,34,3
1,1,1,1,0,0,0,1,0,0,20,1
1,1,1,1,0,0,1,1,0,0,18,2
1,1,1,0,0,0,1,1,1,0,26,1
1,0,1,0,0,0,1,1,0,0,26,2
1,1,1,0,0,0,0,1,0,0,26,1
1,0,1,0,0,1,0,1,0,0,31,1
1,1,1,1,0,0,1,1,1,0,20,2
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,1,0,1,0,1,0,0,23,1
1,1,1,1,0,0,1,1,1,0,20,1
1,1,1,0,0,0,1,1,0,0,20,2
1,0,1,1,0,0,1,1,0,0,29,1
1,1,1,1,0,0,1,1,1,0,20,2
1,1,1,0,0,0,1,1,0,0,24,2
1,1,1,0,0,0,1,1,0,0,37,1
1,1,1,1,0,0,1,1,0,0,18,1
1,1,1,1,0,1,0,1,1,0,18,1
1,1,1,0,0,0,1,1,0,0,18,2
2,1,1,0,0,1,1,1,0,0,41,3
1,1,1,0,0,0,1,1,0,0,35,1
1,1,1,0,0,0,1,0,0,0,19,1
1,1,1,1,0,0,1,1,0,0,18,2
2,1,1,0,0,0,1,0,0,0,48,3
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,0,1,0,0,30,1
2,1,1,0,0,1,0,1,0,0,51,1
1,1,22,0,0,0,1,0,0,1,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,18,1
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,23,2
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,0,1,0,1,0,0,0,21,3
1,1,1,1,0,1,0,0,0,0,18,1
1,1,1,1,1,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,0,0,1,1,0,0,0,20,2
1,1,1,0,0,0,1,0,0,0,24,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,18,2
2,0,1,0,0,1,0,0,0,0,18,1
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,1,0,22,2
1,1,1,0,0,1,1,0,0,0,20,3
1,1,1,1,0,0,1,0,0,0,20,3
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,0,0,18,3
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,0,0,1,1,0,1,0,18,1
1,1,1,0,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,0,0,0,1,0,1,0,18,2
1,1,1,0,0,0,0,0,1,0,18,3
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,1,0,25,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
2,1,1,0,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,0,0,24,1
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
2,1,1,0,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,19,1
1,1,1,1,0,0,1,0,0,0,30,2
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,0,0,0,1,0,0,0,19,1
1,1,1,1,0,0,1,0,0,0,19,1
1,1,1,1,0,0,0,0,0,0,19,1
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,17,3
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,1,0,1,0,0,0,18,3
1,1,1,0,0,0,1,0,0,0,25,2
1,1,1,1,0,0,1,0,0,0,19,1
1,1,1,1,0,1,0,0,0,0,24,3
1,1,1,1,0,1,1,0,1,0,19,2
1,1,1,0,0,0,1,0,1,0,20,3
1,1,1,1,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,31,2
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,0,0,1,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,1,1,0,0,0,20,3
1,1,1,1,0,0,1,0,1,0,20,2
1,1,1,0,0,0,1,0,1,0,19,1
1,1,1,0,0,0,1,0,1,0,21,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,21,1
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,0,0,0,1,0,0,0,20,3
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,21,2
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,1,0,20,2
2,1,1,0,0,0,1,0,1,0,32,2
2,0,1,0,0,0,1,0,0,0,34,3
1,1,1,1,0,0,1,0,1,0,23,2
1,1,1,1,0,0,1,0,0,0,18,3
1,0,1,0,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,34,1
1,0,100,0,0,1,1,0,0,1,25,3
1,1,1,0,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,1,0,20,1
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,0,0,18,2
1,0,1,1,0,0,1,0,0,0,24,1
1,1,1,0,0,1,0,0,0,0,32,2
1,1,1,1,0,1,0,0,0,0,24,1
1,1,1,0,0,0,1,0,1,0,18,1
1,1,1,0,0,0,1,0,0,0,28,2
1,1,1,1,0,0,1,0,1,0,18,1
1,1,1,1,0,0,0,0,0,0,24,1
1,1,1,0,0,0,1,0,0,0,19,2
2,0,1,0,0,0,1,0,0,0,44,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,0,0,22,1
1,1,1,0,0,0,1,0,1,0,18,2
2,0,1,0,0,0,1,0,0,0,44,2
5,1,1,0,0,1,1,0,0,0,33,1
2,1,1,0,0,1,0,0,0,0,32,1
2,1,1,0,0,0,0,0,0,0,35,1
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,24,2
1,1,1,0,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,21,3
1,1,1,1,0,0,1,1,1,0,19,2
1,1,1,1,0,0,0,1,0,0,27,1
1,1,1,0,0,0,0,0,0,0,30,1
1,1,1,1,0,0,1,1,0,0,21,1
1,1,1,1,0,0,1,1,0,0,19,2
2,0,1,0,0,0,1,0,0,0,34,3
1,1,1,0,0,0,1,1,0,0,18,2
1,1,1,1,0,0,1,1,0,0,21,2
1,1,1,1,0,0,1,1,0,0,17,3
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,1,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
4,1,1,0,0,1,1,0,0,0,45,1
1,1,1,1,0,0,1,0,0,0,26,2
2,0,1,1,0,0,1,1,0,0,51,1
2,1,1,0,0,1,1,1,1,0,49,2
1,1,1,0,0,0,1,1,0,0,22,3
1,1,1,1,0,0,1,1,0,0,22,1
2,1,1,0,0,0,1,0,0,0,33,1
1,1,22,0,0,0,1,0,0,1,20,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,1,0,0,0,0,20,1
2,0,41,0,0,0,1,0,0,1,37,2
1,1,2,1,0,0,1,1,0,1,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,19,1
1,1,1,1,0,0,1,0,0,0,20,1
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,18,1
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,1,0,0,1,0,1,0,18,2
1,1,41,1,0,0,1,0,1,1,19,2
1,1,1,0,0,1,1,0,1,0,24,2
1,1,1,0,0,0,1,0,0,0,20,3
1,1,1,1,0,0,1,0,1,0,21,2
1,1,1,0,0,1,0,0,0,0,20,1
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,1,0,1,0,1,0,17,2
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,1,0,0,0,1,0,0,23,1
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,0,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,0,0,0,0,0,0,0,18,1
1,0,1,0,0,0,1,0,0,0,30,1
1,1,1,1,0,0,1,0,0,0,18,1
1,1,1,1,0,0,1,0,1,0,20,2
1,1,1,0,0,1,0,0,0,0,25,1
1,1,1,1,0,0,1,0,0,0,18,2
5,1,1,1,0,0,1,0,0,0,21,3
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,0,0,0,0,29,1
1,1,1,0,0,0,1,0,0,0,20,2
1,1,1,0,0,0,1,0,0,0,26,1
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,1,0,1,1,0,0,0,19,1
1,1,1,0,0,0,1,0,0,0,21,3
1,0,1,0,0,1,1,0,0,0,20,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,0,0,0,0,20,1
1,1,1,0,1,0,1,0,1,0,20,2
1,1,1,0,0,0,1,0,1,0,18,3
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,22,2
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,1,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,18,1
1,1,1,1,0,0,1,0,0,0,21,1
1,1,1,0,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,18,1
1,1,11,1,0,0,1,0,0,1,18,2
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,1,0,0,1,0,21,1
1,1,1,0,0,1,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,19,1
1,1,1,0,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,1,0,19,1
1,1,1,1,0,0,1,0,1,0,20,1
1,1,1,1,0,0,0,0,0,0,18,1
1,1,1,1,0,0,1,0,1,0,19,1
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,0,1,0,0,0,18,3
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,0,0,1,1,0,0,0,25,1
1,1,1,1,0,0,0,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,0,0,1,0,0,1,0,20,1
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,0,0,19,2
2,0,1,0,0,0,1,0,0,0,42,2
1,1,1,1,0,1,0,0,0,0,18,3
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,21,2
1,1,1,0,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,21,3
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,0,0,0,1,0,0,0,21,2
1,1,1,1,1,0,1,0,0,0,19,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,1,0,0,1,0,0,0,18,3
1,1,1,1,0,0,1,0,0,0,22,2
1,1,1,0,0,0,1,0,0,0,21,2
1,1,1,1,0,0,1,0,1,0,18,1
1,1,1,0,0,0,1,0,1,0,20,2
1,1,1,1,0,1,0,0,0,0,18,1
1,1,1,0,0,0,1,0,0,0,20,1
1,1,1,1,0,0,1,0,0,0,23,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,20,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,0,0,0,1,0,0,0,21,2
2,1,1,0,0,0,1,0,0,0,33,2
1,1,1,0,0,1,0,0,0,0,24,1
1,1,1,0,0,0,1,0,1,0,20,2
1,1,1,1,0,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,18,2
1,0,1,0,0,1,1,0,0,0,29,1
1,1,1,0,1,0,1,0,0,0,18,2
1,1,1,1,0,0,1,0,0,0,19,2
1,1,1,1,0,0,1,0,0,0,19,1
1,1,1,0,0,0,1,0,1,0,18,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,0,0,0,1,0,0,0,20,1
1,1,1,1,0,0,1,0,0,0,19,3
1,1,1,1,0,0,1,0,1,0,19,2
1,1,1,0,0,0,1,0,1,0,18,3
1,1,1,1,0,0,1,0,1,0,18,2
1,1,1,0,0,0,1,0,1,0,19,2
1,1,1,0,0,1,1,1,0,0,20,1
1,1,1,1,0,0,1,1,1,0,18,3
1,1,1,1,0,0,1,1,0,0,18,1
1,1,1,0,0,1,0,1,0,0,35,1
1,1,1,0,0,0,1,1,0,0,18,3
1,1,1,1,0,0,1,1,1,0,19,2
1,1,1,1,0,0,1,1,1,0,19,3
1,1,1,1,0,0,1,1,0,0,20,3
1,1,1,1,0,0,1,1,0,0,19,3
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,0,0,0,1,1,0,0,24,1
1,0,1,1,0,1,0,1,0,0,29,1
1,1,1,0,0,0,1,1,0,0,24,2
1,1,1,1,0,0,1,1,0,0,19,2
2,1,1,1,0,0,1,1,0,0,37,1
1,1,1,1,0,0,1,1,0,0,18,2
1,1,1,0,0,0,1,1,1,0,20,3
1,1,1,1,0,0,0,1,0,0,18,1
1,1,1,0,0,0,1,1,0,0,22,3
1,1,1,1,0,0,1,1,1,0,22,3
1,1,1,1,0,1,0,1,0,0,18,1
1,1,1,1,0,0,1,1,0,0,18,2
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,0,0,0,1,1,0,0,19,3
1,1,1,0,0,0,1,1,0,0,19,1
1,1,1,1,0,1,1,1,0,0,21,2
1,1,1,0,0,0,1,1,0,0,19,3
1,1,1,0,0,0,1,1,0,0,18,2
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,0,0,0,1,1,0,0,25,2
1,1,1,1,0,0,1,1,0,0,22,2
1,1,1,0,0,0,1,1,0,0,24,2
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,0,0,0,1,1,0,0,18,3
1,1,1,0,0,0,0,1,0,0,20,1
1,1,1,1,0,0,1,1,1,0,19,2
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,0,0,1,1,1,0,0,23,1
2,1,1,0,0,0,1,1,0,0,47,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,18,1
1,1,1,0,0,0,1,1,0,0,28,1
1,1,1,1,0,0,1,1,0,0,20,1
1,1,1,0,0,0,1,1,1,0,18,3
1,1,1,1,0,0,1,1,1,0,21,2
1,1,1,0,0,0,1,1,0,0,19,3
1,1,1,0,0,1,0,1,0,0,24,1
1,1,1,0,0,0,1,1,0,0,24,3
1,1,1,1,0,1,0,1,0,0,25,3
1,1,1,0,0,0,1,1,0,0,28,2
2,0,1,0,0,0,1,1,0,0,37,3
1,1,1,0,0,0,1,1,0,0,19,3
1,1,1,1,0,0,1,1,1,0,18,2
1,1,1,0,0,0,1,1,0,0,48,1
1,1,1,1,0,0,1,1,0,0,21,2
1,1,1,0,0,0,1,1,1,0,19,3
1,1,1,0,0,0,1,1,1,0,21,3
1,1,1,1,0,1,0,1,0,0,23,1
1,1,1,1,0,0,1,1,0,0,18,2
1,1,1,0,0,0,1,1,0,0,22,1
1,1,1,1,0,0,1,1,0,0,25,1
1,1,1,0,0,1,1,1,0,0,27,1
1,1,1,0,0,0,0,1,0,0,49,1
1,0,1,0,0,0,0,1,0,0,31,1
1,1,1,0,0,0,1,1,0,0,54,1
1,1,1,1,0,1,0,1,0,0,25,1
1,1,1,0,0,0,1,1,0,0,20,3
1,1,1,0,0,0,1,1,0,0,28,1
2,0,1,0,0,0,1,1,0,0,41,2
1,1,1,0,0,0,1,1,1,0,19,3
1,1,1,0,0,0,1,1,0,0,22,1
1,1,1,0,0,0,1,1,0,0,34,1
1,1,1,0,0,1,0,1,0,0,28,1
1,1,1,1,0,0,1,1,0,0,42,3
1,1,1,0,0,0,0,1,0,0,21,3
1,1,1,0,0,0,1,1,0,0,50,1
1,1,1,1,0,0,1,1,0,0,19,1
1,1,1,0,0,0,1,1,0,0,18,1
2,0,1,0,0,0,1,1,0,0,59,1
2,0,1,1,0,0,0,1,0,0,33,1
1,1,1,1,0,0,1,1,1,0,23,2
2,0,1,0,0,0,1,1,0,0,44,1
2,0,1,1,0,0,1,1,0,0,37,1
2,1,1,0,0,0,1,1,0,0,36,1
1,0,1,0,0,0,0,1,0,0,22,1
2,0,1,0,0,0,1,1,0,0,49,2
1,1,1,1,0,0,1,1,0,0,23,2
1,1,1,1,0,0,1,1,0,0,19,3
2,0,1,0,0,0,1,1,0,0,47,1
1,1,1,0,0,0,1,1,0,0,28,2
1,1,1,0,0,0,1,1,0,0,21,3
1,1,1,0,0,1,0,1,0,0,21,1
1,1,1,0,0,0,1,1,0,0,21,2
1,1,1,0,0,0,1,1,0,0,20,3
2,1,1,0,0,0,0,1,0,0,49,1
1,0,1,0,0,0,1,1,0,0,40,2
1,1,1,0,0,0,1,1,1,0,22,2
1,1,1,0,0,0,1,1,0,0,19,3
1,0,1,0,0,0,1,1,0,0,31,1
1,1,1,0,0,0,1,1,0,0,30,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,0,0,0,1,1,0,0,22,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,0,0,0,0,1,0,0,21,1
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,22,1
1,1,1,0,0,0,1,1,0,0,22,2
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,0,0,0,0,1,0,0,26,1
1,1,1,0,0,0,1,1,0,0,23,3
1,1,1,0,0,0,1,1,0,0,18,3
1,1,1,0,0,1,1,1,1,0,22,3
1,1,1,1,0,0,1,1,0,0,19,3
1,1,1,0,0,0,1,1,0,0,20,1
1,1,1,1,0,0,1,1,1,0,22,3
1,1,1,1,0,0,0,1,0,0,18,1
4,0,1,0,0,0,1,1,0,0,39,1
1,1,1,0,0,0,1,1,0,0,18,1
1,1,1,0,0,0,1,1,1,0,18,2
1,1,1,0,0,0,1,1,1,0,19,2
1,1,1,0,0,0,1,1,0,0,18,2
1,1,1,1,0,0,1,1,1,0,18,1
1,1,1,1,0,0,1,1,0,0,22,2
1,1,1,0,0,0,1,1,0,0,19,2
1,1,1,1,0,0,1,1,0,0,18,1
1,1,1,0,0,1,0,1,0,0,31,1
